GEOID,lat,lon,housing_score,housing_insecurity_high,nearest_grocery_miles,food_distance_norm,within_half_mile,within_one_mile,LILATracts_1And10,LILATracts_halfAnd10,food_insecurity_high,quadrant,service_gap,nearest_food_bank_miles,nearest_food_bank_name,nearest_wic_miles,nearest_wic_name,nearest_grocery_name,B19013_001E,poverty_rate,pct_hispanic
480291411022,29.3586125,-98.4387425,0.8322303494717289,1,0.369001078517033,0.0250831199278588,1,1,0.0,1.0,0,High Housing Only,0,3.398837648809801,Family Service Presa Community Center,3.1954149774269864,WIC Clinic Pecan Valley,Progreso LMMM San Antonio 6,18287,0.6713615023474179,0.9087546239210852
480291411012,29.3536216,-98.4404088,0.595581171950048,1,0.4106451892845191,0.0281123136476297,1,1,1.0,1.0,1,High Housing + High Food,1,3.542901192003797,Family Service Presa Community Center,3.5467809360013636,WIC Clinic Pecan Valley,HEB 444,35125,0.0515021459227467,0.8703220191470844
480291411013,29.3574237,-98.4436598,0.1141732283464566,0,0.4770545721725614,0.03294293391712,1,1,1.0,1.0,1,High Food Only,0,3.2250853362606757,Family Service Presa Community Center,3.310494673145489,WIC Clinic Pecan Valley,Progreso LMMM San Antonio 6,49659,0.085201793721973,0.7416317991631799
480291411023,29.3633222,-98.450354,0.3289760348583877,0,0.5863018660302598,0.0408895849646934,0,1,0.0,1.0,0,Low Both,0,2.660245586378847,Family Service Presa Community Center,3.0054965600396764,WIC Clinic Pecan Valley,Progreso LMMM San Antonio 6,26738,0.3110119047619047,0.8548990276738968
480291411011,29.3580352,-98.4555776,0.3798185941043084,0,0.977168150571408,0.0693212088505527,0,1,1.0,1.0,1,High Food Only,0,2.7027211035875247,Family Service Presa Community Center,2.911175051832792,WIC Clinic South Flores,Progreso LMMM San Antonio 6,27843,0.1444043321299639,0.5637305699481865
480291412001,29.3868102,-98.4357802,0.4247104247104247,0,1.3918437117821385,0.0994847201517172,0,0,1.0,1.0,1,High Food Only,0,2.893757588028248,Family Service Presa Community Center,1.2426426570927047,WIC Clinic Pecan Valley,HEB 26,47776,0.2299168975069252,0.9202159568086384
480291412002,29.372497,-98.4377218,0.256,0,0.4122056850473969,0.0282258241507362,1,1,1.0,1.0,1,High Food Only,0,2.981463707811844,Family Service Presa Community Center,2.235563333166932,WIC Clinic Pecan Valley,LA FIESTA 6,58676,0.1641025641025641,0.8607888631090487
480291412003,29.3704236,-98.4438091,0.0,0,0.3565288620943896,0.024175890575069,1,1,1.0,1.0,1,High Food Only,0,2.7117230050269048,Family Service Presa Community Center,2.430798376515314,WIC Clinic Pecan Valley,LA FIESTA 6,75181,0.0,0.5575221238938053
480291412004,29.3756585,-98.4433115,0.3266932270916334,0,0.6538675639103683,0.0458043156173205,0,1,1.0,1.0,1,High Food Only,0,2.5962827432694326,Family Service Presa Community Center,2.0725233650782005,WIC Clinic Pecan Valley,LA FIESTA 6,42156,0.5178571428571429,0.923582580115037
480291412005,29.3789098,-98.4422723,0.7207357859531773,1,0.8548665067099619,0.0604249840380877,0,1,1.0,1.0,1,High Housing + High Food,0,2.5897232376462336,Family Service Presa Community Center,1.8400197169171686,WIC Clinic Pecan Valley,LA FIESTA 6,-666666666,0.0,0.8645980253878702
480291213002,29.5160673,-98.391352,0.5270270270270271,1,1.2759928260529054,0.0910577236565757,0,0,0.0,0.0,1,High Housing + High Food,0,0.3228206303102047,Summit Pantry,0.3228206303102047,WIC Clinic Walzem,HEB 384,69906,0.0,0.504231311706629
480291213003,29.5136955,-98.3825985,1.0,1,0.7343089901119935,0.0516556270889446,0,1,0.0,0.0,0,High Housing Only,0,0.8305977623628987,Summit Pantry,0.8305977623628987,WIC Clinic Walzem,HEB 384,103289,0.146067415730337,0.1633281972265023
480291213001,29.5287697,-98.3779594,0.4260249554367201,0,1.3183532051824232,0.0941390187559643,0,0,0.0,0.0,1,High Food Only,0,1.1742525703051578,Summit Pantry,1.1742525703051578,WIC Clinic Walzem,HEB 384,69447,0.1586998087954111,0.4282363977485928
480291412006,29.3828138,-98.4422748,0.3864734299516907,0,0.9463038718927236,0.0670761404023214,0,1,1.0,1.0,1,High Food Only,0,2.536362917608886,Family Service Presa Community Center,1.5798502049434968,WIC Clinic Pecan Valley,HEB 26,77604,0.3653846153846153,0.9387153800824986
480291708002,29.4338768,-98.5493923,0.3147208121827411,0,1.0111534647738432,0.0717933015054122,0,0,0.0,1.0,1,High Food Only,0,1.6004040205552692,San Antonio Food Bank,0.672986204531913,WIC Clinic Castroville,HEB 189,18348,0.5714285714285714,0.8135942327497425
480291709003,29.4220275,-98.5427242,0.0378510378510378,0,0.7331595659518156,0.0515720179451018,0,1,0.0,1.0,0,Low Both,0,1.3915281119398044,Society of St. Vincent de Paul,1.0657249354495697,WIC Clinic Buena Vista,HEB 205,40339,0.5397727272727273,0.9482071713147412
480291710005,29.4292559,-98.5609926,0.6956521739130435,1,0.8602397623418269,0.0608158347950086,0,1,0.0,1.0,0,High Housing Only,0,0.9026197733591447,San Antonio Food Bank,0.08218937583414072,WIC Clinic Castroville,HEB 205,38385,0.1111111111111111,1.0
480291712002,29.4363447,-98.5637028,0.4091644204851752,0,0.976036960022236,0.0692389260200572,0,1,0.0,1.0,0,Low Both,0,1.2811167367250125,San Antonio Food Bank,0.51573428724249,WIC Clinic Castroville,CULEBRA MEAT MARKET 01,33571,0.2760416666666667,0.9642416769420468
480291712003,29.4370474,-98.5718643,0.1751700680272108,0,1.2823022236901205,0.0915166694077505,0,0,0.0,1.0,1,High Food Only,0,1.286125370888793,San Antonio Food Bank,0.8786941653858997,WIC Clinic Castroville,CULEBRA MEAT MARKET 01,27610,0.509375,0.9697164948453608
480291817271,29.4722223,-98.6413671,0.4097634022162323,0,1.6411183525773871,0.1176169641228062,0,0,0.0,0.0,1,High Food Only,0,3.5165500019634224,HOPE Help Other People Eat,1.3673461072698856,WIC Clinic W Military,HEB 235,82882,0.0326197757390418,0.8014090708938794
480291817121,29.4964701,-98.657401,0.4268292682926829,0,0.9791185377938484,0.0694630800687503,0,1,0.0,0.0,0,Low Both,0,2.7417044111687714,HOPE Help Other People Eat,2.7039111742701007,WIC Clinic Grissom,HEB 235,105250,0.0164203612479474,0.5529361337333905
480291817122,29.4895667,-98.6618497,0.2164179104477611,0,0.435270656639237,0.0299035707949807,1,1,0.0,0.0,0,Low Both,0,3.2415116788333442,HOPE Help Other People Eat,3.042009032539555,WIC Clinic W Military,HEB 235,81154,0.0445026178010471,0.5254010695187166
480291214022,29.4858368,-98.3779266,0.2118380062305296,0,1.1994058744604117,0.0854867867700686,0,0,1.0,1.0,1,High Food Only,0,2.5398026591908542,Summit Pantry,2.5398026591908542,WIC Clinic Walzem,HEB 294,64355,0.2052980132450331,0.4827862289831865
480291214032,29.5031895,-98.3938502,0.0,0,1.411116437193862,0.1008866187084188,0,0,0.0,1.0,1,High Food Only,0,1.1406019205925546,Summit Pantry,1.1406019205925546,WIC Clinic Walzem,La Michoacana Supermarket,48661,0.2723577235772357,0.7178464606181456
480291620041,29.2747369,-98.7019242,0.6616915422885572,1,5.921032201091285,0.4289380107760829,0,0,0.0,0.0,1,High Housing + High Food,1,12.619773717593821,San Antonio Food Bank,12.418014881692047,WIC Clinic SW Military,HEB Food Store 651,63307,0.191358024691358,0.7610773240660296
480291817131,29.4938082,-98.6468944,0.2244008714596949,0,1.285932777183438,0.0917807559649747,0,0,0.0,0.0,1,High Food Only,0,2.4012553269266275,HOPE Help Other People Eat,2.8539386824061,WIC Clinic Grissom,HEB 235,82313,0.009009009009009,0.609000584453536
480291817132,29.4837905,-98.6407525,0.0843881856540084,0,1.4591734821261713,0.1043822894291239,0,0,0.0,0.0,1,High Food Only,0,2.771656276901578,HOPE Help Other People Eat,2.084280090555658,WIC Clinic W Military,HEB 235,62384,0.0719424460431654,0.4589235127478753
480291819012,29.5969455,-98.6099198,0.5633744855967078,1,1.6126626510996915,0.1155470956439429,0,0,1.0,1.0,1,High Housing + High Food,1,5.3610839176299026,HOPE Help Other People Eat,4.330225560380318,WIC Clinic Babcock,HEB Food Store 799,73484,0.0797448165869218,0.3883735312306741
480291906032,29.4703225,-98.5035776,0.3466666666666667,0,0.4720856976926484,0.0325814978558983,1,1,0.0,0.0,0,Low Both,0,1.9965108199014174,Christian Assistance Ministry,3.2928052548281537,WIC Clinic Buena Vista,HEB 385,57800,0.3260188087774294,0.8842911877394636
480291907003,29.4763621,-98.4958126,0.0203045685279187,0,0.3768769874255802,0.0256560137503843,1,1,0.0,1.0,0,Low Both,0,1.654414912822841,Meals on Wheels San Antonio,3.7032866166595753,WIC Clinic MLK,HEB 385,81719,0.0291545189504373,0.9412662090007629
480291908002,29.4782063,-98.4878489,0.0333333333333333,0,0.6806981323648786,0.0477559718770512,0,1,0.0,0.0,0,Low Both,0,1.171681786154197,Meals on Wheels San Antonio,3.61265267791763,WIC Clinic MLK,HEB 385,241875,0.0,0.106457242582897
480291910063,29.4836527,-98.5123318,0.6505741238741622,1,0.2336350236517738,0.0152365895130912,1,1,0.0,1.0,0,High Housing Only,0,2.5172578574439037,Meals on Wheels San Antonio,3.6858532127151635,WIC Clinic Popping Drive,LA FIESTA,30547,0.3543123543123543,0.9513766842413592
480291101002,29.4248608,-98.4918831,0.5512754665297038,1,0.5057972606330274,0.0350336778367081,0,1,0.0,1.0,0,High Housing Only,0,0.475901253025431,Salvation Army San Antonio,1.3982025458748655,WIC Clinic San Saba,HEB Food Store 718,32589,0.0,0.5067961165048543
480291209012,29.5224487,-98.4349479,0.3846153846153846,0,1.6931763375328248,0.12140366332672,0,0,1.0,1.0,1,High Food Only,0,2.376306875429848,Summit Pantry,0.7981252264376743,WIC Clinic Rittiman,La Michoacana Supermarket,-666666666,0.0321543408360128,0.3892355694227769
480291209011,29.5193115,-98.443857,0.5306748466257669,1,1.174340044544712,0.083663497638373,0,0,1.0,1.0,1,High Housing + High Food,0,2.810200098109286,Meals on Wheels San Antonio,1.1666601042758498,WIC Clinic Rittiman,HEB Food Store 372,84583,0.2510288065843621,0.6494464944649446
480291209023,29.5134483,-98.4101408,0.3605398457583547,0,0.8616708729508319,0.0609199338185968,0,1,0.0,0.0,0,Low Both,0,1.0026448977579134,Summit Pantry,0.8699070897188659,WIC Clinic Rittiman,La Michoacana Supermarket,57844,0.0,0.4922839506172839
480291209024,29.5077969,-98.4206449,0.3538011695906432,0,0.3846800851188449,0.0262236112831824,1,1,0.0,0.0,0,Low Both,0,1.7319703519705392,Summit Pantry,0.5418437384748116,WIC Clinic Rittiman,La Michoacana Supermarket,57269,0.0,0.4836769759450172
480291209021,29.5107699,-98.4327123,0.3648648648648648,0,1.0395472074500811,0.073858663099417,0,0,0.0,0.0,1,High Food Only,0,2.320142923242738,Summit Pantry,0.5433718767967101,WIC Clinic Rittiman,La Michoacana Supermarket,54149,0.3690140845070422,0.3116178067318133
480291210002,29.5399648,-98.4343831,0.23,0,1.719731510835963,0.1233352873358488,0,0,1.0,1.0,1,High Food Only,0,2.7219972546052666,Summit Pantry,1.826106618879961,WIC Clinic Rittiman,HEB 568,78523,0.0341880341880341,0.3148247978436658
480291611006,29.3486232,-98.5545146,0.2285714285714285,0,1.4442750971541882,0.1032985805118213,0,0,1.0,1.0,1,High Food Only,0,4.139075723159808,Catholic Charities St. Stephen's CARE Center,2.337748679617021,WIC Clinic SW Military,HEB 084,-666666666,0.2947019867549669,1.0
480291611002,29.3428313,-98.5581387,0.3030413183084939,0,1.8550344089122484,0.1331772237241144,0,0,1.0,1.0,1,High Food Only,0,4.591503777380914,Catholic Charities St. Stephen's CARE Center,2.7278318272069235,WIC Clinic SW Military,HEB 084,59537,0.1379310344827586,0.8520408163265306
480291611004,29.3364876,-98.5562719,0.0978934324659231,0,2.0330193731212898,0.1461238547329009,0,0,1.0,1.0,1,High Food Only,0,4.950423497183134,Catholic Charities St. Stephen's CARE Center,2.9107096132049883,WIC Clinic SW Military,La Michoacana Meat Market San Antonio 1,63793,0.1334622823984526,0.8377397615344738
480291611005,29.3294835,-98.5552182,0.0,0,2.352546581088935,0.1693662723000739,0,0,1.0,1.0,1,High Food Only,0,5.382090757098918,Catholic Charities St. Stephen's CARE Center,3.213971285859566,WIC Clinic SW Military,La Michoacana Meat Market San Antonio 1,61987,0.3656716417910448,0.9504535938590368
480291611001,29.3239122,-98.5614107,0.3227355001180451,0,2.8801077068211502,0.2077410825532203,0,0,1.0,1.0,1,High Food Only,0,5.868930703752453,Catholic Charities St. Stephen's CARE Center,3.743752221286542,WIC Clinic SW Military,La Michoacana Meat Market San Antonio 1,71875,0.0733727810650887,0.8604240282685512
480291807011,29.4949659,-98.5622218,0.4105263157894736,0,0.7876882014316314,0.0555384323335703,0,1,0.0,0.0,0,Low Both,0,3.796445068532737,HOPE Help Other People Eat,0.8093847388038071,WIC Clinic Popping Drive,La Michoacana Meat Market Sa 4,130809,0.1384615384615384,0.5836277974087162
480291807022,29.4929466,-98.5746123,0.2009685230024212,0,1.0144598106222893,0.0720338051899649,0,0,0.0,1.0,1,High Food Only,0,3.2379293460201484,HOPE Help Other People Eat,0.8677177855139453,WIC Clinic Popping Drive,La Michoacana Meat Market,75452,0.1054216867469879,0.7359683794466403
480291807023,29.4893044,-98.5864533,0.3638888888888888,0,0.2727597436497637,0.018082522681587,1,1,0.0,1.0,0,Low Both,0,2.871646110579921,HOPE Help Other People Eat,1.077202870740494,WIC Clinic Callaghan,La Michoacana Meat Market,-666666666,0.0,0.845437616387337
480291807025,29.4939676,-98.5922415,0.0,0,0.4458880423466176,0.0306758797124349,1,1,0.0,1.0,0,Low Both,0,2.4035585138539477,HOPE Help Other People Eat,1.515486844152547,WIC Clinic Callaghan,La Michoacana Meat Market,109028,0.072289156626506,0.6441717791411042
480291809014,29.5070923,-98.5372099,0.3711656441717791,0,0.8919036299097549,0.0631190653602128,0,1,0.0,1.0,0,Low Both,0,4.262355006700841,Meals on Wheels San Antonio,1.923430244467847,WIC Clinic Popping Drive,HEB 389,70268,0.0,0.8048582995951417
480291809011,29.488266,-98.538852,0.2788461538461538,0,0.6861664790157747,0.048153739557214,0,1,0.0,1.0,0,Low Both,0,4.085812162978138,Meals on Wheels San Antonio,2.1480330716118297,WIC Clinic Popping Drive,La Michoacana Meat Market Sa 4,69911,0.0520231213872832,0.7606232294617564
480291809025,29.5034905,-98.5308793,0.4345878136200716,0,0.8902810642119839,0.0630010398883989,0,1,0.0,1.0,0,Low Both,0,3.82613101390561,Meals on Wheels San Antonio,2.2922028374196377,WIC Clinic Popping Drive,HEB 389,51806,0.2985611510791366,0.9346236559139784
480291910041,29.4999019,-98.5101094,0.3147779986746189,0,0.6330075623788802,0.0442869585536434,0,1,0.0,1.0,0,Low Both,0,2.593705914811842,Meals on Wheels San Antonio,3.5320520740871584,WIC Clinic Popping Drive,HEB 178,43125,0.2300242130750605,0.8193548387096774
480291910042,29.4949379,-98.5034982,0.4756063756063756,1,0.6277203166139104,0.0439023641567176,0,1,0.0,1.0,0,High Housing Only,0,2.106466240694693,Meals on Wheels San Antonio,3.9647399589788384,WIC Clinic Popping Drive,HEB 178,28012,0.4130434782608695,0.7980513728963685
480291910043,29.4953526,-98.5114973,0.4266666666666667,0,0.7788873160604299,0.0548982556986623,0,1,0.0,1.0,0,Low Both,0,2.565504451378193,Meals on Wheels San Antonio,3.495284216368883,WIC Clinic Popping Drive,LA FIESTA,53750,0.2651515151515151,0.8622305529522024
480291911011,29.5312513,-98.5274611,0.25,0,0.6820134332972737,0.0478516469016968,0,1,0.0,0.0,0,Low Both,0,4.664168951739956,Meals on Wheels San Antonio,3.0889598430478893,WIC Clinic Popping Drive,Vitamin Cottage Natural Food Market U117,133250,0.0454545454545454,0.2614678899082568
480291911012,29.5240073,-98.5135463,0.0,0,0.9285911223409408,0.0657877145309729,0,1,0.0,0.0,0,Low Both,0,3.728178194040239,Meals on Wheels San Antonio,3.5683121300831653,WIC Clinic Popping Drive,HEB 389,138750,0.0,0.4561128526645768
480291911021,29.5169488,-98.5119517,0.4420289855072463,0,0.8277765823425691,0.0584544622223873,0,1,0.0,0.0,0,Low Both,0,3.323191871789356,Meals on Wheels San Antonio,3.5087549040654262,WIC Clinic Popping Drive,HEB 389,180192,0.0,0.4190031152647975
480291215071,29.5174683,-98.3483176,0.4901960784313725,1,1.3976606657854984,0.0999078455399277,0,0,0.0,0.0,1,High Housing + High Food,0,2.7467813374993946,Summit Pantry,2.7467813374993946,WIC Clinic Walzem,HEB 384,84844,0.0,0.5472370766488414
480291904003,29.4644028,-98.4928473,0.2793103448275862,0,0.4771135274008533,0.0329472223219868,1,1,0.0,0.0,0,Low Both,0,1.4415040521387634,Christian Assistance Ministry,2.910657991872403,WIC Clinic MLK,HEB 385,104408,0.0413793103448275,0.2222222222222222
480291911022,29.5085159,-98.5103817,0.6438356164383562,1,0.6843623731721452,0.048022508850384,0,1,0.0,0.0,0,High Housing Only,0,2.8933604351135744,Meals on Wheels San Antonio,3.5091590761061324,WIC Clinic Popping Drive,HEB 178,53750,0.0705882352941176,0.571611253196931
480291911023,29.5144992,-98.5199258,0.2636363636363636,0,0.3617474254724787,0.0245554890133547,1,1,0.0,0.0,0,Low Both,0,3.591138046165261,Meals on Wheels San Antonio,3.011970302533201,WIC Clinic Popping Drive,HEB 389,55893,0.0,0.8541409147095179
480291912011,29.5437183,-98.5041372,0.1527777777777777,0,0.4560161444659513,0.0314125981287407,1,1,0.0,0.0,0,Low Both,0,4.526310469474905,Meals on Wheels San Antonio,4.708947260254081,WIC Clinic Popping Drive,HEB 195,95585,0.0341463414634146,0.5617834394904458
480291912012,29.5407876,-98.4972622,0.0583333333333333,0,0.9088401446215733,0.0643510278887513,0,1,0.0,0.0,0,Low Both,0,4.172386269932885,Meals on Wheels San Antonio,4.63608657188789,WIC Clinic Rittiman,HEB 195,78125,0.0,0.5512699905926622
480291912021,29.5333296,-98.5094256,0.0,0,0.948147864597022,0.0672102724804525,0,1,0.0,1.0,0,Low Both,0,4.070378634768897,Meals on Wheels San Antonio,4.064682478588595,WIC Clinic Popping Drive,HEB 195,140152,0.0,0.2366930917327293
480291904001,29.4670092,-98.4929838,0.5696969696969697,1,0.3100026144942689,0.0207915700928358,1,1,0.0,0.0,0,High Housing Only,0,1.6213464312491355,Christian Assistance Ministry,3.0646778780100727,WIC Clinic MLK,HEB 385,76181,0.0707070707070707,0.2396006655574043
480291407002,29.3866371,-98.4562817,0.5968858131487889,1,0.4735280941554441,0.03268641781279,1,1,0.0,1.0,0,High Housing Only,0,1.6860320085990486,Family Service Presa Community Center,1.7824042653398862,WIC Clinic Pecan Valley,HEB 26,24545,0.0601503759398496,0.7960057061340942
480291318011,29.4459788,-98.1829035,0.04,0,8.602803684962913,0.6240101395138431,0,0,0.0,0.0,1,High Food Only,0,13.49712920842152,Summit Pantry,13.49712920842152,WIC Clinic Walzem,RANDOLPH AFB COMMISSARY STORE 628,116563,0.0922098569157392,0.2886435331230284
480291507005,29.3753537,-98.4989937,0.0,0,0.024168650715454,0.0,1,1,0.0,1.0,0,Low Both,0,1.2194185999187892,Family Service Presa Community Center,1.4222393263897066,WIC Clinic SW Military,LA FIESTA 1,-666666666,0.0,1.0
480291612002,29.3019044,-98.5612527,0.4887640449438202,1,4.175901895523761,0.3019971861461008,0,0,0.0,0.0,1,High Housing + High Food,1,7.302478721023283,Catholic Charities St. Stephen's CARE Center,4.956426965417747,WIC Clinic South Flores,La Michoacana Meat Market San Antonio 1,32045,0.2866894197952218,0.9040788883908562
480291718013,29.4156579,-98.6288416,0.2240566037735848,0,0.1375279685469874,0.0082457597802975,1,1,0.0,1.0,0,Low Both,0,3.494860692589558,San Antonio Food Bank,2.7219761015710624,WIC Clinic W Military,LA FIESTA 5,46888,0.0756013745704467,0.7720306513409961
480291308002,29.4227651,-98.4358129,0.3719806763285023,0,1.508049724644721,0.1079375486039406,0,0,1.0,1.0,1,High Food Only,0,3.5377080562726197,Christian Assistance Ministry,1.2410316142703277,WIC Clinic Pecan Valley,HEB 211,34274,0.0833333333333333,0.6420950533462657
480291308003,29.4172299,-98.4342976,0.3969171483622351,0,1.6427442336988598,0.1177352307586279,0,0,1.0,1.0,1,High Food Only,0,3.590337845807281,Family Service Presa Community Center,0.8581751671724929,WIC Clinic Pecan Valley,HEB 106,25900,0.5123152709359606,0.6164772727272727
480291309003,29.4369247,-98.399142,0.2849044904189166,0,1.5847945724434942,0.1135199708646729,0,0,1.0,1.0,1,High Food Only,0,5.327244297087041,Meals on Wheels San Antonio,3.056043460172239,WIC Clinic Pecan Valley,HEB 106,55121,0.2163187855787476,0.7366535292010032
480291309002,29.4273035,-98.4115026,0.0226415094339622,0,0.9062781869547808,0.06416467102024,0,1,1.0,1.0,1,High Food Only,0,4.800305276419849,Christian Assistance Ministry,2.0737368496005266,WIC Clinic Pecan Valley,HEB 106,41364,0.1035714285714285,0.772140221402214
480291609021,29.3628781,-98.5652152,0.1650943396226415,0,1.848647272175215,0.1327126232287607,0,0,1.0,1.0,1,High Food Only,0,3.6412847156919765,Catholic Charities St. Stephen's CARE Center,2.488964603527336,WIC Clinic Zarzamora,HEB 084,55284,0.1613832853025936,0.9295695919508103
480291609023,29.3676793,-98.5517818,0.4990689013035381,1,1.1693309605230198,0.0832991367340177,0,0,1.0,1.0,1,High Housing + High Food,0,2.90341580608553,Catholic Charities St. Stephen's CARE Center,1.632230777086203,WIC Clinic Zarzamora,HEB 084,49505,0.2433862433862433,0.9004424778761062
480291609022,29.3746831,-98.5569478,0.2821428571428571,0,1.68415491743981,0.1207474449903085,0,0,1.0,1.0,1,High Food Only,0,2.7085462462398158,Catholic Charities St. Stephen's CARE Center,1.8613376772900327,WIC Clinic Zarzamora,HEB 084,45919,0.1612903225806451,0.9260204081632653
480291610001,29.3560512,-98.5621907,0.2242874845105328,0,1.683743982594207,0.1207175535787597,0,0,1.0,1.0,1,High Food Only,0,3.9109429222103276,Catholic Charities St. Stephen's CARE Center,2.5269154893955914,WIC Clinic Zarzamora,HEB 084,31161,0.2245508982035928,0.9414157851912124
480291211114,29.5591477,-98.3997878,0.4137483787289234,0,0.3014219785821493,0.0201674144094125,1,1,0.0,0.0,0,Low Both,0,2.73775329150148,Summit Pantry,2.73775329150148,WIC Clinic Walzem,La Michoacana Meat Market San Antonio 7,69922,0.0591549295774647,0.5189478377173429
480291905011,29.4650918,-98.5204577,0.0,0,0.3330532410355422,0.0224682732777222,1,1,0.0,1.0,0,Low Both,0,2.302681817209435,Christian Assistance Ministry,2.6856114296202933,WIC Clinic Buena Vista,HEB 556,33138,0.315,0.852314474650992
480291407003,29.3875336,-98.4614405,0.6338383838383838,1,0.5638545911454625,0.0392567695952729,0,1,0.0,1.0,0,High Housing Only,0,1.3789773347852314,Family Service Presa Community Center,1.9722860718284343,WIC Clinic Pecan Valley,HEB 26,-666666666,0.0692640692640692,0.7388255915863278
480291801021,29.4651067,-98.529819,0.1041666666666666,0,0.2231944655515224,0.0144771430404611,1,1,0.0,0.0,0,Low Both,0,2.7366777920576535,Society of St. Vincent de Paul,2.683457974878916,WIC Clinic Buena Vista,HEB 556,186974,0.0200803212851405,0.7349896480331263
480291818182,29.5351137,-98.6133139,0.0,0,0.8236280272883721,0.0581526962179105,0,1,0.0,0.0,0,Low Both,0,1.128313652401619,HOPE Help Other People Eat,0.803511697522516,WIC Clinic Babcock,HEB Food Store 618,172222,0.0,0.521558872305141
480291811004,29.5184793,-98.5515702,0.2127659574468085,0,0.3201209922124641,0.0215275811559453,1,1,0.0,0.0,0,Low Both,0,4.0205405670565115,HOPE Help Other People Eat,1.4265561506258069,WIC Clinic Popping Drive,Sprouts Farmers Market 118,97333,0.0,0.3666026871401152
480291521002,29.2273094,-98.5186473,0.4958677685950413,1,8.048352420676613,0.5836793398703458,0,0,0.0,0.0,1,High Housing + High Food,1,11.27963629920967,Family Service Presa Community Center,8.85531967212522,WIC Clinic South Flores,Arlan's Market #17,58382,0.2253521126760563,0.7550371155885471
480291505014,29.3764997,-98.5270094,0.2101975846915118,0,0.3636287518196902,0.0246923367416597,1,1,0.0,0.0,0,Low Both,0,1.8447660929530096,Catholic Charities St. Stephen's CARE Center,0.1509000008936257,WIC Clinic Zarzamora,LA FIESTA 4,64000,0.0489510489510489,0.9699346405228758
480291514001,29.3536639,-98.5073587,0.1716417910447761,0,0.2540484277314308,0.0167214610662982,1,1,0.0,1.0,0,Low Both,0,2.729488768144586,Family Service Presa Community Center,0.1805794130280999,WIC Clinic South Flores,LA MICHOACANA MEAT MARKET SAN ANTONIO 3,38750,0.1543624161073825,0.8664383561643836
480291609011,29.360221,-98.5543197,0.4084967320261438,0,1.1959372689554928,0.0852344803138081,0,0,1.0,1.0,1,High Food Only,0,3.4213774667526633,Catholic Charities St. Stephen's CARE Center,1.9807242238138645,WIC Clinic Zarzamora,HEB 084,31850,0.4880952380952381,0.7842809364548495
480291310001,29.4154481,-98.3997077,0.4144093654648483,0,0.4082681379865678,0.0279394068732834,1,1,0.0,1.0,0,Low Both,0,5.360944143039923,Family Service Presa Community Center,2.196942707187875,WIC Clinic Pecan Valley,HEB 106,37898,0.5157068062827225,0.5350194552529183
480291310002,29.4161406,-98.4093553,0.0,0,0.185454098339395,0.0117319077302601,1,1,0.0,1.0,0,Low Both,0,4.850805841201943,Family Service Presa Community Center,1.692932920086548,WIC Clinic Pecan Valley,HEB 106,61250,0.0,0.2759856630824372
480291310004,29.4208354,-98.420234,0.2031963470319634,0,0.9043455486092418,0.0640240908558181,0,1,0.0,1.0,0,Low Both,0,4.425186746614931,Family Service Presa Community Center,1.4009901050080442,WIC Clinic Pecan Valley,HEB 106,31063,0.1927083333333333,0.4326306141154903
480291311001,29.412276,-98.4260689,0.5650406504065041,1,1.162807272450643,0.0828246034909158,0,0,1.0,1.0,1,High Housing + High Food,0,3.8427713310496734,Family Service Presa Community Center,0.7290123438828582,WIC Clinic Pecan Valley,HEB 106,57712,0.4630872483221476,0.9253731343283582
480291719171,29.442076,-98.7077756,0.6236559139784946,1,0.6281226740549556,0.0439316316476318,0,1,0.0,0.0,0,High Housing Only,0,7.462609232963328,HOPE Help Other People Eat,4.693299481506261,WIC Clinic W Military,HEB 085,95602,0.0833333333333333,0.4454428754813864
480291720031,29.4364285,-98.7257378,0.237410071942446,0,1.3134673074452023,0.0937836184252028,0,0,0.0,0.0,1,High Food Only,0,8.494343398310459,HOPE Help Other People Eat,5.810849153662389,WIC Clinic W Military,HEB 085,109053,0.0571049136786188,0.5496688741721855
480291818133,29.5576042,-98.583064,0.3210003425830763,0,0.5387541288931801,0.0374309613064975,0,1,0.0,0.0,0,Low Both,0,3.393000119145368,HOPE Help Other People Eat,1.8545240665145444,WIC Clinic Babcock,HEB 395,46984,0.1280575539568345,0.5767984445884641
480291818152,29.5469345,-98.593782,0.308983034578744,0,0.6776140211427546,0.0475316335451009,0,1,0.0,0.0,0,Low Both,0,2.4227372482009537,HOPE Help Other People Eat,0.9071674255195455,WIC Clinic Babcock,TRADER JOE'S SAN ANTONIO (NORTHWEST) 457,77875,0.065040650406504,0.3723175965665236
480291818262,29.554023,-98.6429075,0.0872483221476509,0,1.2898255596980095,0.0920639170681476,0,0,0.0,0.0,1,High Food Only,0,2.735618456250357,HOPE Help Other People Eat,1.365805665449891,WIC Clinic Grissom,HEB 719,109643,0.1449511400651466,0.5481283422459893
480291219061,29.6189628,-98.4469332,0.0629053177691309,0,1.4566865754295353,0.1042013917701688,0,0,0.0,0.0,1,High Food Only,0,7.508097824940558,Summit Pantry,7.304901660988701,WIC Clinic Rittiman,HEB 397,88516,0.0326693227091633,0.1996827285346024
